# Motion State    
# Angle Units     : degrees
# Time            	centreOfRotation	centreOfMass	rotation	velocity	omega
0.0304213         	(2.5000000000e-01 7.6754874580e-03 1.2500000000e-01)	(4.9692618824e-01 -2.1084361747e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6836474019e+00)	(0.0000000000e+00 4.9886747704e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2611057764e+01)
0.0304435         	(2.5000000000e-01 7.6765941371e-03 1.2500000000e-01)	(4.9692571393e-01 -2.1087327102e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6845922616e+00)	(0.0000000000e+00 4.9935718029e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2615279609e+01)
0.0304656         	(2.5000000000e-01 7.6777019023e-03 1.2500000000e-01)	(4.9692523951e-01 -2.1090291766e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6855372148e+00)	(0.0000000000e+00 4.9984706953e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2619497130e+01)
0.0304878         	(2.5000000000e-01 7.6788107538e-03 1.2500000000e-01)	(4.9692476497e-01 -2.1093255739e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6864822614e+00)	(0.0000000000e+00 5.0033714480e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2623710327e+01)
0.03051           	(2.5000000000e-01 7.6799206923e-03 1.2500000000e-01)	(4.9692429032e-01 -2.1096219019e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6874274015e+00)	(0.0000000000e+00 5.0082740623e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2627919199e+01)
0.0305322         	(2.5000000000e-01 7.6810317179e-03 1.2500000000e-01)	(4.9692381555e-01 -2.1099181607e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6883726348e+00)	(0.0000000000e+00 5.0131785458e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2632123746e+01)
0.0305543         	(2.5000000000e-01 7.6821438313e-03 1.2500000000e-01)	(4.9692334067e-01 -2.1102143500e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6893179613e+00)	(0.0000000000e+00 5.0180848888e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2636323969e+01)
0.0305765         	(2.5000000000e-01 7.6832570328e-03 1.2500000000e-01)	(4.9692286568e-01 -2.1105104699e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6902633809e+00)	(0.0000000000e+00 5.0229930783e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2640519874e+01)
0.0305987         	(2.5000000000e-01 7.6843713227e-03 1.2500000000e-01)	(4.9692239057e-01 -2.1108065202e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6912088934e+00)	(0.0000000000e+00 5.0279031207e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2644711456e+01)
0.0306208         	(2.5000000000e-01 7.6854867015e-03 1.2500000000e-01)	(4.9692191535e-01 -2.1111025009e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6921544989e+00)	(0.0000000000e+00 5.0328150198e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2648898713e+01)
0.030643          	(2.5000000000e-01 7.6866031697e-03 1.2500000000e-01)	(4.9692144001e-01 -2.1113984119e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6931001971e+00)	(0.0000000000e+00 5.0377287775e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2653081644e+01)
0.0306652         	(2.5000000000e-01 7.6877207276e-03 1.2500000000e-01)	(4.9692096456e-01 -2.1116942530e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6940459881e+00)	(0.0000000000e+00 5.0426443954e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2657260247e+01)
0.0306874         	(2.5000000000e-01 7.6888393757e-03 1.2500000000e-01)	(4.9692048900e-01 -2.1119900243e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6949918717e+00)	(0.0000000000e+00 5.0475618743e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2661434522e+01)
0.0307095         	(2.5000000000e-01 7.6899591143e-03 1.2500000000e-01)	(4.9692001332e-01 -2.1122857255e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6959378477e+00)	(0.0000000000e+00 5.0524812178e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2665604469e+01)
0.0307317         	(2.5000000000e-01 7.6910799438e-03 1.2500000000e-01)	(4.9691953753e-01 -2.1125813568e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6968839162e+00)	(0.0000000000e+00 5.0574024296e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2669770086e+01)
0.0307539         	(2.5000000000e-01 7.6922018648e-03 1.2500000000e-01)	(4.9691906162e-01 -2.1128769178e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6978300770e+00)	(0.0000000000e+00 5.0623255097e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2673931373e+01)
0.030776          	(2.5000000000e-01 7.6933221909e-03 1.2500000000e-01)	(4.9691858674e-01 -2.1131717018e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6987740663e+00)	(0.0000000000e+00 5.0672445641e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2678083365e+01)
0.0307981         	(2.5000000000e-01 7.6944436040e-03 1.2500000000e-01)	(4.9691811175e-01 -2.1134664158e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.6997181472e+00)	(0.0000000000e+00 5.0721595972e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2682226115e+01)
0.0308202         	(2.5000000000e-01 7.6955661045e-03 1.2500000000e-01)	(4.9691763665e-01 -2.1137610597e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7006623197e+00)	(0.0000000000e+00 5.0770764859e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2686364585e+01)
0.0308424         	(2.5000000000e-01 7.6966896929e-03 1.2500000000e-01)	(4.9691716143e-01 -2.1140556335e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7016065837e+00)	(0.0000000000e+00 5.0819951963e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2690498710e+01)
0.0308645         	(2.5000000000e-01 7.6978143694e-03 1.2500000000e-01)	(4.9691668609e-01 -2.1143501370e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7025509391e+00)	(0.0000000000e+00 5.0869157315e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2694628487e+01)
0.0308866         	(2.5000000000e-01 7.6989401346e-03 1.2500000000e-01)	(4.9691621065e-01 -2.1146445703e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7034953859e+00)	(0.0000000000e+00 5.0918381177e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2698753933e+01)
0.0309087         	(2.5000000000e-01 7.7000669888e-03 1.2500000000e-01)	(4.9691573509e-01 -2.1149389332e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7044399238e+00)	(0.0000000000e+00 5.0967623673e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2702875057e+01)
0.0309308         	(2.5000000000e-01 7.7011949324e-03 1.2500000000e-01)	(4.9691525942e-01 -2.1152332256e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7053845528e+00)	(0.0000000000e+00 5.1016884775e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2706991859e+01)
0.030953          	(2.5000000000e-01 7.7023239659e-03 1.2500000000e-01)	(4.9691478363e-01 -2.1155274475e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7063292729e+00)	(0.0000000000e+00 5.1066164401e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2711104341e+01)
0.0309751         	(2.5000000000e-01 7.7034540897e-03 1.2500000000e-01)	(4.9691430774e-01 -2.1158215987e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7072740839e+00)	(0.0000000000e+00 5.1115462493e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2715212504e+01)
0.0309972         	(2.5000000000e-01 7.7045853042e-03 1.2500000000e-01)	(4.9691383173e-01 -2.1161156793e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7082189857e+00)	(0.0000000000e+00 5.1164779012e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2719316353e+01)
0.0310193         	(2.5000000000e-01 7.7057176097e-03 1.2500000000e-01)	(4.9691335560e-01 -2.1164096890e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7091639782e+00)	(0.0000000000e+00 5.1214113916e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2723415891e+01)
0.0310414         	(2.5000000000e-01 7.7068510067e-03 1.2500000000e-01)	(4.9691287937e-01 -2.1167036279e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7101090613e+00)	(0.0000000000e+00 5.1263467238e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2727511116e+01)
0.0310636         	(2.5000000000e-01 7.7079854956e-03 1.2500000000e-01)	(4.9691240302e-01 -2.1169974958e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7110542350e+00)	(0.0000000000e+00 5.1312839041e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2731602025e+01)
0.0310857         	(2.5000000000e-01 7.7091210768e-03 1.2500000000e-01)	(4.9691192656e-01 -2.1172912926e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7119994992e+00)	(0.0000000000e+00 5.1362229311e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2735688619e+01)
0.0311078         	(2.5000000000e-01 7.7102577507e-03 1.2500000000e-01)	(4.9691144998e-01 -2.1175850184e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7129448537e+00)	(0.0000000000e+00 5.1411638024e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2739770898e+01)
0.0311299         	(2.5000000000e-01 7.7113955178e-03 1.2500000000e-01)	(4.9691097330e-01 -2.1178786729e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7138902984e+00)	(0.0000000000e+00 5.1461065177e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2743848863e+01)
0.031152          	(2.5000000000e-01 7.7125343783e-03 1.2500000000e-01)	(4.9691049650e-01 -2.1181722562e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7148358333e+00)	(0.0000000000e+00 5.1510510771e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2747922515e+01)
0.0311742         	(2.5000000000e-01 7.7136743328e-03 1.2500000000e-01)	(4.9691001959e-01 -2.1184657681e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7157814583e+00)	(0.0000000000e+00 5.1559974808e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2751991853e+01)
0.0311963         	(2.5000000000e-01 7.7148153817e-03 1.2500000000e-01)	(4.9690954256e-01 -2.1187592085e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7167271732e+00)	(0.0000000000e+00 5.1609457288e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2756056877e+01)
0.0312184         	(2.5000000000e-01 7.7159575253e-03 1.2500000000e-01)	(4.9690906542e-01 -2.1190525774e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7176729780e+00)	(0.0000000000e+00 5.1658958192e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2760117587e+01)
0.0312405         	(2.5000000000e-01 7.7171007640e-03 1.2500000000e-01)	(4.9690858817e-01 -2.1193458747e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7186188726e+00)	(0.0000000000e+00 5.1708477481e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2764173985e+01)
0.0312626         	(2.5000000000e-01 7.7182450984e-03 1.2500000000e-01)	(4.9690811081e-01 -2.1196391003e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7195648568e+00)	(0.0000000000e+00 5.1758015229e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2768226065e+01)
0.0312848         	(2.5000000000e-01 7.7193905287e-03 1.2500000000e-01)	(4.9690763334e-01 -2.1199322541e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7205109306e+00)	(0.0000000000e+00 5.1807571519e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2772273821e+01)
0.0313069         	(2.5000000000e-01 7.7205370553e-03 1.2500000000e-01)	(4.9690715575e-01 -2.1202253360e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7214570940e+00)	(0.0000000000e+00 5.1857146303e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2776317256e+01)
0.031329          	(2.5000000000e-01 7.7216846788e-03 1.2500000000e-01)	(4.9690667805e-01 -2.1205183460e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7224033467e+00)	(0.0000000000e+00 5.1906739539e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2780356373e+01)
0.0313511         	(2.5000000000e-01 7.7228333995e-03 1.2500000000e-01)	(4.9690620024e-01 -2.1208112839e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7233496887e+00)	(0.0000000000e+00 5.1956351211e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2784391175e+01)
0.0313732         	(2.5000000000e-01 7.7239832178e-03 1.2500000000e-01)	(4.9690572231e-01 -2.1211041498e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7242961199e+00)	(0.0000000000e+00 5.2005981316e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2788421660e+01)
0.0313954         	(2.5000000000e-01 7.7251341341e-03 1.2500000000e-01)	(4.9690524427e-01 -2.1213969435e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7252426402e+00)	(0.0000000000e+00 5.2055629862e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2792447828e+01)
0.0314175         	(2.5000000000e-01 7.7262861488e-03 1.2500000000e-01)	(4.9690476612e-01 -2.1216896648e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7261892495e+00)	(0.0000000000e+00 5.2105296851e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2796469680e+01)
0.0314396         	(2.5000000000e-01 7.7274392624e-03 1.2500000000e-01)	(4.9690428786e-01 -2.1219823139e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7271359478e+00)	(0.0000000000e+00 5.2154982284e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2800487215e+01)
0.0314617         	(2.5000000000e-01 7.7285934752e-03 1.2500000000e-01)	(4.9690380949e-01 -2.1222748905e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7280827349e+00)	(0.0000000000e+00 5.2204686157e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2804500432e+01)
0.0314838         	(2.5000000000e-01 7.7297487876e-03 1.2500000000e-01)	(4.9690333100e-01 -2.1225673945e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7290296106e+00)	(0.0000000000e+00 5.2254408468e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2808509330e+01)
0.031506          	(2.5000000000e-01 7.7309052002e-03 1.2500000000e-01)	(4.9690285240e-01 -2.1228598260e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7299765751e+00)	(0.0000000000e+00 5.2304149216e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2812513909e+01)
0.0315281         	(2.5000000000e-01 7.7320627131e-03 1.2500000000e-01)	(4.9690237369e-01 -2.1231521848e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7309236280e+00)	(0.0000000000e+00 5.2353908397e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2816514170e+01)
0.0315502         	(2.5000000000e-01 7.7332213270e-03 1.2500000000e-01)	(4.9690189487e-01 -2.1234444708e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7318707694e+00)	(0.0000000000e+00 5.2403686011e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2820510111e+01)
0.0315723         	(2.5000000000e-01 7.7343810421e-03 1.2500000000e-01)	(4.9690141593e-01 -2.1237366839e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7328179991e+00)	(0.0000000000e+00 5.2453482058e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2824501734e+01)
0.0315944         	(2.5000000000e-01 7.7355418589e-03 1.2500000000e-01)	(4.9690093689e-01 -2.1240288241e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7337653171e+00)	(0.0000000000e+00 5.2503296536e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2828489037e+01)
0.0316166         	(2.5000000000e-01 7.7367037778e-03 1.2500000000e-01)	(4.9690045773e-01 -2.1243208914e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7347127232e+00)	(0.0000000000e+00 5.2553129446e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2832472022e+01)
0.0316387         	(2.5000000000e-01 7.7378667992e-03 1.2500000000e-01)	(4.9689997845e-01 -2.1246128855e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7356602174e+00)	(0.0000000000e+00 5.2602980811e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2836450692e+01)
0.0316608         	(2.5000000000e-01 7.7390309236e-03 1.2500000000e-01)	(4.9689949907e-01 -2.1249048064e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7366077996e+00)	(0.0000000000e+00 5.2652850590e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2840425043e+01)
0.0316829         	(2.5000000000e-01 7.7401961512e-03 1.2500000000e-01)	(4.9689901958e-01 -2.1251966541e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7375554696e+00)	(0.0000000000e+00 5.2702738756e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2844395066e+01)
0.031705          	(2.5000000000e-01 7.7413624826e-03 1.2500000000e-01)	(4.9689853997e-01 -2.1254884284e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7385032273e+00)	(0.0000000000e+00 5.2752645349e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2848360755e+01)
0.0317272         	(2.5000000000e-01 7.7425299181e-03 1.2500000000e-01)	(4.9689806025e-01 -2.1257801293e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7394510728e+00)	(0.0000000000e+00 5.2802570383e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2852322109e+01)
0.0317493         	(2.5000000000e-01 7.7436984581e-03 1.2500000000e-01)	(4.9689758042e-01 -2.1260717567e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7403990058e+00)	(0.0000000000e+00 5.2852513848e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2856279134e+01)
0.0317714         	(2.5000000000e-01 7.7448681031e-03 1.2500000000e-01)	(4.9689710047e-01 -2.1263633105e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7413470263e+00)	(0.0000000000e+00 5.2902475731e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2860231839e+01)
0.0317935         	(2.5000000000e-01 7.7460388534e-03 1.2500000000e-01)	(4.9689662042e-01 -2.1266547906e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7422951342e+00)	(0.0000000000e+00 5.2952456043e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2864180223e+01)
0.0318156         	(2.5000000000e-01 7.7472107096e-03 1.2500000000e-01)	(4.9689614025e-01 -2.1269461970e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7432433294e+00)	(0.0000000000e+00 5.3002454783e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2868124289e+01)
0.0318378         	(2.5000000000e-01 7.7483836718e-03 1.2500000000e-01)	(4.9689565997e-01 -2.1272375295e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7441916118e+00)	(0.0000000000e+00 5.3052471936e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2872064035e+01)
0.0318599         	(2.5000000000e-01 7.7495577407e-03 1.2500000000e-01)	(4.9689517958e-01 -2.1275287881e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7451399813e+00)	(0.0000000000e+00 5.3102507491e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2875999460e+01)
0.031882          	(2.5000000000e-01 7.7507329165e-03 1.2500000000e-01)	(4.9689469908e-01 -2.1278199727e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7460884377e+00)	(0.0000000000e+00 5.3152561449e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2879930563e+01)
0.0319041         	(2.5000000000e-01 7.7519091998e-03 1.2500000000e-01)	(4.9689421847e-01 -2.1281110832e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7470369811e+00)	(0.0000000000e+00 5.3202633816e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2883857344e+01)
0.0319262         	(2.5000000000e-01 7.7530865908e-03 1.2500000000e-01)	(4.9689373774e-01 -2.1284021196e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7479856113e+00)	(0.0000000000e+00 5.3252724596e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2887779802e+01)
0.0319484         	(2.5000000000e-01 7.7542650900e-03 1.2500000000e-01)	(4.9689325691e-01 -2.1286930817e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7489343282e+00)	(0.0000000000e+00 5.3302833792e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2891697938e+01)
0.0319705         	(2.5000000000e-01 7.7554446979e-03 1.2500000000e-01)	(4.9689277596e-01 -2.1289839694e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7498831318e+00)	(0.0000000000e+00 5.3352961394e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2895611746e+01)
0.0319926         	(2.5000000000e-01 7.7566254148e-03 1.2500000000e-01)	(4.9689229490e-01 -2.1292747828e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7508320218e+00)	(0.0000000000e+00 5.3403107343e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2899521220e+01)
0.0320147         	(2.5000000000e-01 7.7578072411e-03 1.2500000000e-01)	(4.9689181372e-01 -2.1295655217e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7517809983e+00)	(0.0000000000e+00 5.3453271602e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2903426363e+01)
0.0320368         	(2.5000000000e-01 7.7589901772e-03 1.2500000000e-01)	(4.9689133244e-01 -2.1298561859e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7527300611e+00)	(0.0000000000e+00 5.3503454193e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2907327173e+01)
0.032059          	(2.5000000000e-01 7.7601742236e-03 1.2500000000e-01)	(4.9689085105e-01 -2.1301467756e-02 1.2500000000e-01)	(0.0000000000e+00 0.0000000000e+00 -6.7536792102e+00)	(0.0000000000e+00 5.3553655075e-02 0.0000000000e+00)	(0.0000000000e+00 0.0000000000e+00 -4.2911223649e+01)
